CD_REGIONAL,NM_REGIONAL,CD_MUNICIPIO,NM_MUNICIPIO,CD_ESCOLA,NM_ESCOLA,CD_ETAPA_AVALIADA,DC_ETAPA_AVALIADA,NM_DISCIPLINA,NU_ACERTO_24,NU_TOTAL_24,TX_ACERTO_24,ct_alto_24,ct_medio_24,ct_baixo_24,ct_muito_baixo_24,NU_ACERTO_25,NU_TOTAL_25,TX_ACERTO_25,ct_alto_25,ct_medio_25,ct_baixo_25,ct_muito_baixo_25
30,SRE LINHARES,3203130,JOAO NEIVA,32021550,EEEFM JOAO NEIVA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1269.0,2060.0,61.601941747572816,11,69,19,4,1297.0,2400.0,54.04166666666666,5,68,38,9
30,SRE LINHARES,3203130,JOAO NEIVA,32021550,EEEFM JOAO NEIVA,26,ENSINO MEDIO - 2ª SERIE,Matemática,722.0,1940.0,37.21649484536083,2,20,38,37,982.0,2440.0,40.24590163934426,3,26,68,25
30,SRE LINHARES,3203205,LINHARES,32021933,CEEFMTI BARTOUVINO COSTA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1465.0,2600.0,56.34615384615385,14,67,40,9,2055.0,3860.0,53.23834196891192,11,94,73,15
30,SRE LINHARES,3203205,LINHARES,32021933,CEEFMTI BARTOUVINO COSTA,26,ENSINO MEDIO - 2ª SERIE,Matemática,738.0,2220.0,33.24324324324324,2,14,46,49,1804.0,4100.0,44.0,11,45,113,36
30,SRE LINHARES,3203205,LINHARES,32022050,EEEFM JOSE DE CALDAS BRITO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1623.0,3060.0,53.03921568627451,7,72,63,11,1978.0,2640.0,74.92424242424242,50,82,0,0
30,SRE LINHARES,3203205,LINHARES,32022050,EEEFM JOSE DE CALDAS BRITO,26,ENSINO MEDIO - 2ª SERIE,Matemática,761.0,2860.0,26.60839160839161,0,10,48,85,1999.0,2540.0,78.7007874015748,95,11,16,5
30,SRE LINHARES,3203205,LINHARES,32022158,EEEFM PROFESSORA REGINA BANHOS PAIXAO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1902.0,3120.0,60.96153846153846,27,86,40,3,1633.0,2880.0,56.701388888888886,9,87,38,10
30,SRE LINHARES,3203205,LINHARES,32022158,EEEFM PROFESSORA REGINA BANHOS PAIXAO,26,ENSINO MEDIO - 2ª SERIE,Matemática,1263.0,3080.0,41.00649350649351,7,38,70,39,1385.0,3020.0,45.86092715231788,9,41,77,24
30,SRE LINHARES,3203205,LINHARES,32022212,EEEFM POLIVALENTE DE LINHARES I,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,2195.0,3940.0,55.71065989847716,15,105,63,14,1520.0,2820.0,53.90070921985816,12,65,51,13
30,SRE LINHARES,3203205,LINHARES,32022212,EEEFM POLIVALENTE DE LINHARES I,26,ENSINO MEDIO - 2ª SERIE,Matemática,1031.0,3400.0,30.323529411764707,3,18,60,89,974.0,2780.0,35.03597122302158,2,14,71,52
30,SRE LINHARES,3203205,LINHARES,32022360,EEEM EMIR DE MACEDO GOMES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,6201.0,9900.0,62.63636363636363,69,316,97,13,5715.0,9760.0,58.55532786885246,37,295,138,18
30,SRE LINHARES,3203205,LINHARES,32022360,EEEM EMIR DE MACEDO GOMES,26,ENSINO MEDIO - 2ª SERIE,Matemática,3164.0,8780.0,36.03644646924829,19,64,188,168,4466.0,10260.0,43.52826510721248,23,127,266,97
30,SRE LINHARES,3203205,LINHARES,32022778,EEEFM PROFESSOR MANOEL ABREU,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1062.0,1980.0,53.63636363636363,8,49,29,13,913.0,1920.0,47.552083333333336,7,31,45,13
30,SRE LINHARES,3203205,LINHARES,32022778,EEEFM PROFESSOR MANOEL ABREU,26,ENSINO MEDIO - 2ª SERIE,Matemática,490.0,2000.0,24.5,0,4,32,64,783.0,1960.0,39.94897959183673,12,11,40,35
30,SRE LINHARES,3203205,LINHARES,32024550,EEEFM MANOEL SALUSTIANO DE SOUZA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,575.0,900.0,63.888888888888886,8,27,10,0,450.0,820.0,54.8780487804878,3,18,17,3
30,SRE LINHARES,3203205,LINHARES,32024550,EEEFM MANOEL SALUSTIANO DE SOUZA,26,ENSINO MEDIO - 2ª SERIE,Matemática,508.0,920.0,55.21739130434783,6,21,12,7,383.0,860.0,44.53488372093023,2,12,22,7
30,SRE LINHARES,3203205,LINHARES,32075936,EEEFM PROFESSORA ANTONIETA BANHOS FERNANDES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1336.0,2240.0,59.642857142857146,12,68,29,3,1013.0,1680.0,60.29761904761905,9,53,19,3
30,SRE LINHARES,3203205,LINHARES,32075936,EEEFM PROFESSORA ANTONIETA BANHOS FERNANDES,26,ENSINO MEDIO - 2ª SERIE,Matemática,838.0,2120.0,39.528301886792455,2,30,38,36,916.0,2000.0,45.8,3,27,59,11
30,SRE LINHARES,3204351,RIO BANANAL,32025149,EEEFM BANANAL,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1671.0,2860.0,58.42657342657343,22,68,51,2,1701.0,3020.0,56.32450331125828,12,83,47,9
30,SRE LINHARES,3204351,RIO BANANAL,32025149,EEEFM BANANAL,26,ENSINO MEDIO - 2ª SERIE,Matemática,970.0,2900.0,33.44827586206897,3,14,70,58,1156.0,2980.0,38.79194630872483,0,27,83,39
30,SRE LINHARES,3205010,SOORETAMA,32023014,EEEFM ARMANDO BARBOSA QUITIBA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,2175.0,4180.0,52.03349282296651,13,99,79,18,2013.0,4080.0,49.338235294117645,11,81,80,32
30,SRE LINHARES,3205010,SOORETAMA,32023014,EEEFM ARMANDO BARBOSA QUITIBA,26,ENSINO MEDIO - 2ª SERIE,Matemática,1110.0,4300.0,25.813953488372093,1,11,63,140,1450.0,4240.0,34.198113207547166,4,18,114,76
30,SRE LINHARES,3205010,SOORETAMA,32079842,EEEFM CANDIDO PORTINARI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,833.0,1520.0,54.80263157894737,10,31,26,9,821.0,1500.0,54.73333333333333,1,41,29,4
30,SRE LINHARES,3205010,SOORETAMA,32079842,EEEFM CANDIDO PORTINARI,26,ENSINO MEDIO - 2ª SERIE,Matemática,551.0,1500.0,36.73333333333333,1,13,39,22,629.0,1540.0,40.84415584415584,1,16,43,17
31,SRE SAO MATEUS,3201605,CONCEICAO DA BARRA,32016158,EEEM PROF JOAQUIM FONSECA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1403.0,2520.0,55.67460317460318,7,72,34,13,1722.0,2840.0,60.63380281690141,13,95,30,4
31,SRE SAO MATEUS,3201605,CONCEICAO DA BARRA,32016158,EEEM PROF JOAQUIM FONSECA,26,ENSINO MEDIO - 2ª SERIE,Matemática,1096.0,2760.0,39.71014492753624,14,26,47,51,1391.0,2820.0,49.326241134751776,9,47,72,13
31,SRE SAO MATEUS,3201605,CONCEICAO DA BARRA,32078650,EEEM DUNAS DE ITAUNAS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,302.0,560.0,53.92857142857143,0,17,10,1,315.0,540.0,58.333333333333336,1,19,7,0
31,SRE SAO MATEUS,3201605,CONCEICAO DA BARRA,32078650,EEEM DUNAS DE ITAUNAS,26,ENSINO MEDIO - 2ª SERIE,Matemática,156.0,540.0,28.88888888888889,0,2,11,14,179.0,500.0,35.8,0,5,13,7
31,SRE SAO MATEUS,3201605,CONCEICAO DA BARRA,32096801,EEEFM AUGUSTO DE OLIVEIRA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,640.0,1280.0,50.0,8,23,22,11,1640.0,3000.0,54.66666666666666,19,65,56,10
31,SRE SAO MATEUS,3201605,CONCEICAO DA BARRA,32096801,EEEFM AUGUSTO DE OLIVEIRA,26,ENSINO MEDIO - 2ª SERIE,Matemática,324.0,1280.0,25.3125,0,1,22,41,1229.0,3040.0,40.42763157894737,3,36,71,42
31,SRE SAO MATEUS,3203056,JAGUARE,32016662,EEEFM IRMA TEREZA ALTOE,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,568.0,1040.0,54.61538461538461,5,24,21,2,595.0,1260.0,47.22222222222222,1,27,24,11
31,SRE SAO MATEUS,3203056,JAGUARE,32016662,EEEFM IRMA TEREZA ALTOE,26,ENSINO MEDIO - 2ª SERIE,Matemática,248.0,940.0,26.382978723404257,0,2,16,29,468.0,1320.0,35.45454545454545,0,8,33,25
31,SRE SAO MATEUS,3203056,JAGUARE,32016700,EEEM PEDRO PAULO GROBERIO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,3087.0,5020.0,61.49402390438247,43,136,63,9,2412.0,3820.0,63.1413612565445,36,110,37,8
31,SRE SAO MATEUS,3203056,JAGUARE,32016700,EEEM PEDRO PAULO GROBERIO,26,ENSINO MEDIO - 2ª SERIE,Matemática,1901.0,4960.0,38.32661290322581,20,43,84,101,1580.0,3740.0,42.24598930481283,9,42,88,48
31,SRE SAO MATEUS,3204054,PEDRO CANARIO,32017243,EEEFM DR EDWARD ABREU DO NASCIMENTO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1776.0,3000.0,59.2,23,78,42,7,1879.0,3160.0,59.462025316455694,13,96,47,2
31,SRE SAO MATEUS,3204054,PEDRO CANARIO,32017243,EEEFM DR EDWARD ABREU DO NASCIMENTO,26,ENSINO MEDIO - 2ª SERIE,Matemática,1143.0,2820.0,40.53191489361702,10,22,72,37,1533.0,3260.0,47.02453987730061,11,38,97,17
31,SRE SAO MATEUS,3204054,PEDRO CANARIO,32017391,CEEFMTI MANOEL DUARTE DA CUNHA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,438.0,720.0,60.833333333333336,6,20,7,3,387.0,660.0,58.63636363636363,5,15,12,1
31,SRE SAO MATEUS,3204054,PEDRO CANARIO,32017391,CEEFMTI MANOEL DUARTE DA CUNHA,26,ENSINO MEDIO - 2ª SERIE,Matemática,290.0,720.0,40.27777777777778,3,7,14,12,464.0,680.0,68.23529411764706,5,26,2,1
31,SRE SAO MATEUS,3204054,PEDRO CANARIO,32017529,EEEFM PROF LUIZA BASTOS FARIA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,253.0,440.0,57.5,2,11,9,0,601.0,920.0,65.32608695652173,0,45,1,0
31,SRE SAO MATEUS,3204054,PEDRO CANARIO,32017529,EEEFM PROF LUIZA BASTOS FARIA,26,ENSINO MEDIO - 2ª SERIE,Matemática,286.0,440.0,65.0,3,14,5,0,643.0,900.0,71.44444444444444,18,20,7,0
31,SRE SAO MATEUS,3204906,SAO MATEUS,32017995,EEEFM DR EMILIO ROBERTO ZANOTTI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,869.0,1420.0,61.19718309859155,11,43,16,1,1050.0,1700.0,61.76470588235294,14,50,15,6
31,SRE SAO MATEUS,3204906,SAO MATEUS,32017995,EEEFM DR EMILIO ROBERTO ZANOTTI,26,ENSINO MEDIO - 2ª SERIE,Matemática,561.0,1400.0,40.07142857142857,2,15,35,18,813.0,1740.0,46.72413793103448,4,31,39,13
31,SRE SAO MATEUS,3204906,SAO MATEUS,32018096,EEEFM SANTO ANTONIO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,2606.0,4380.0,59.49771689497717,23,130,58,8,2613.0,4560.0,57.30263157894737,26,120,69,13
31,SRE SAO MATEUS,3204906,SAO MATEUS,32018096,EEEFM SANTO ANTONIO,26,ENSINO MEDIO - 2ª SERIE,Matemática,1367.0,4320.0,31.64351851851852,2,22,99,93,2036.0,4720.0,43.13559322033898,16,51,121,48
31,SRE SAO MATEUS,3204906,SAO MATEUS,32018100,CEEFMTI MARITA MOTTA SANTOS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,508.0,760.0,66.84210526315789,9,23,5,1,474.0,760.0,62.36842105263158,9,19,8,2
31,SRE SAO MATEUS,3204906,SAO MATEUS,32018100,CEEFMTI MARITA MOTTA SANTOS,26,ENSINO MEDIO - 2ª SERIE,Matemática,320.0,760.0,42.10526315789474,3,8,16,11,359.0,760.0,47.23684210526316,2,13,17,6
31,SRE SAO MATEUS,3204906,SAO MATEUS,32018169,EEEM CECILIANO ABEL DE ALMEIDA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,4883.0,8860.0,55.11286681715576,34,225,156,28,3820.0,7300.0,52.32876712328767,21,176,130,38
31,SRE SAO MATEUS,3204906,SAO MATEUS,32018169,EEEM CECILIANO ABEL DE ALMEIDA,26,ENSINO MEDIO - 2ª SERIE,Matemática,3726.0,8520.0,43.732394366197184,47,92,147,140,2896.0,7260.0,39.88980716253444,5,90,157,111
31,SRE SAO MATEUS,3204906,SAO MATEUS,32019050,EEEFM CORREGO DE SANTA MARIA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,578.0,940.0,61.48936170212766,4,36,5,2,411.0,840.0,48.92857142857143,2,16,20,4
31,SRE SAO MATEUS,3204906,SAO MATEUS,32019050,EEEFM CORREGO DE SANTA MARIA,26,ENSINO MEDIO - 2ª SERIE,Matemática,307.0,900.0,34.111111111111114,0,4,25,16,321.0,880.0,36.47727272727273,0,10,18,16
31,SRE SAO MATEUS,3204906,SAO MATEUS,32019459,EEEFM NESTOR GOMES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1248.0,2160.0,57.77777777777778,11,63,28,6,1560.0,2920.0,53.42465753424658,6,73,57,10
31,SRE SAO MATEUS,3204906,SAO MATEUS,32019459,EEEFM NESTOR GOMES,26,ENSINO MEDIO - 2ª SERIE,Matemática,774.0,2300.0,33.65217391304348,2,11,54,48,1186.0,2960.0,40.067567567567565,2,31,71,44
31,SRE SAO MATEUS,3204906,SAO MATEUS,32078722,EEEFM WALLACE CASTELLO DUTRA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,2177.0,3600.0,60.47222222222222,22,105,46,7,2169.0,3800.0,57.078947368421055,10,119,50,11
31,SRE SAO MATEUS,3204906,SAO MATEUS,32078722,EEEFM WALLACE CASTELLO DUTRA,26,ENSINO MEDIO - 2ª SERIE,Matemática,1445.0,3660.0,39.48087431693989,10,36,74,63,1840.0,3860.0,47.66839378238342,8,82,71,32
32,SRE BARRA DE SAO FRANCISCO,3200136,AGUIA BRANCA,32005067,CEIER DE AGUIA BRANCA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,350.0,580.0,60.3448275862069,3,18,7,1,344.0,640.0,53.75,3,12,16,1
32,SRE BARRA DE SAO FRANCISCO,3200136,AGUIA BRANCA,32005067,CEIER DE AGUIA BRANCA,26,ENSINO MEDIO - 2ª SERIE,Matemática,212.0,660.0,32.121212121212125,2,5,6,20,265.0,660.0,40.15151515151515,0,6,20,7
32,SRE BARRA DE SAO FRANCISCO,3200136,AGUIA BRANCA,32005105,EEEFM PROFESSORA ANA MARIA CARLETTI QUIUQUI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,945.0,1680.0,56.25,5,48,29,2,851.0,1460.0,58.28767123287671,12,34,17,10
32,SRE BARRA DE SAO FRANCISCO,3200136,AGUIA BRANCA,32005105,EEEFM PROFESSORA ANA MARIA CARLETTI QUIUQUI,26,ENSINO MEDIO - 2ª SERIE,Matemática,458.0,1600.0,28.625,2,7,24,47,654.0,1480.0,44.18918918918919,8,14,38,14
32,SRE BARRA DE SAO FRANCISCO,3200169,AGUA DOCE DO NORTE,32000057,EEEFM SEBASTIAO COIMBRA ELIZEU,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,528.0,860.0,61.395348837209305,5,28,10,0,683.0,1360.0,50.22058823529412,4,28,29,7
32,SRE BARRA DE SAO FRANCISCO,3200169,AGUA DOCE DO NORTE,32000057,EEEFM SEBASTIAO COIMBRA ELIZEU,26,ENSINO MEDIO - 2ª SERIE,Matemática,213.0,700.0,30.428571428571427,0,2,18,15,562.0,1480.0,37.972972972972975,2,14,34,24
32,SRE BARRA DE SAO FRANCISCO,3200169,AGUA DOCE DO NORTE,32000480,EEEFM OLEGARIO MARTINS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,129.0,260.0,49.61538461538461,0,5,7,1,78.0,140.0,55.71428571428572,2,1,4,0
32,SRE BARRA DE SAO FRANCISCO,3200169,AGUA DOCE DO NORTE,32000480,EEEFM OLEGARIO MARTINS,26,ENSINO MEDIO - 2ª SERIE,Matemática,53.0,240.0,22.08333333333333,0,1,1,10,39.0,140.0,27.857142857142858,0,0,4,3
32,SRE BARRA DE SAO FRANCISCO,3200169,AGUA DOCE DO NORTE,32000499,EEEFM DERMEVAL LEITE RIBEIRO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,223.0,320.0,69.6875,6,7,3,0,572.0,840.0,68.0952380952381,13,23,5,1
32,SRE BARRA DE SAO FRANCISCO,3200169,AGUA DOCE DO NORTE,32000499,EEEFM DERMEVAL LEITE RIBEIRO,26,ENSINO MEDIO - 2ª SERIE,Matemática,265.0,600.0,44.16666666666666,0,14,8,8,565.0,780.0,72.43589743589743,24,5,8,2
32,SRE BARRA DE SAO FRANCISCO,3200904,BARRA DE SAO FRANCISCO,32000979,EEEFM GOVERNADOR LINDENBERG,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1490.0,2560.0,58.203125,15,71,36,6,1328.0,2500.0,53.12,7,58,51,9
32,SRE BARRA DE SAO FRANCISCO,3200904,BARRA DE SAO FRANCISCO,32000979,EEEFM GOVERNADOR LINDENBERG,26,ENSINO MEDIO - 2ª SERIE,Matemática,743.0,2460.0,30.203252032520325,1,11,52,59,1049.0,2520.0,41.62698412698413,3,34,57,32
32,SRE BARRA DE SAO FRANCISCO,3200904,BARRA DE SAO FRANCISCO,32000987,CEEFMTI JOAO XXIII,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1427.0,2500.0,57.08,10,74,35,6,1935.0,3340.0,57.93413173652694,20,89,43,15
32,SRE BARRA DE SAO FRANCISCO,3200904,BARRA DE SAO FRANCISCO,32000987,CEEFMTI JOAO XXIII,26,ENSINO MEDIO - 2ª SERIE,Matemática,1141.0,2520.0,45.27777777777778,12,32,53,29,1470.0,3480.0,42.241379310344826,6,38,92,38
32,SRE BARRA DE SAO FRANCISCO,3200904,BARRA DE SAO FRANCISCO,32001606,EEEFM ALADIM SILVESTRE DE ALMEIDA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,266.0,520.0,51.15384615384615,2,12,8,4,367.0,740.0,49.5945945945946,1,16,15,5
32,SRE BARRA DE SAO FRANCISCO,3200904,BARRA DE SAO FRANCISCO,32001606,EEEFM ALADIM SILVESTRE DE ALMEIDA,26,ENSINO MEDIO - 2ª SERIE,Matemática,133.0,480.0,27.70833333333333,0,2,9,13,385.0,740.0,52.02702702702703,3,16,12,6
32,SRE BARRA DE SAO FRANCISCO,3202108,ECOPORANGA,32002939,CEEFMTI DANIEL COMBONI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,587.0,820.0,71.58536585365853,15,23,2,1,790.0,1300.0,60.76923076923077,6,42,14,3
32,SRE BARRA DE SAO FRANCISCO,3202108,ECOPORANGA,32002939,CEEFMTI DANIEL COMBONI,26,ENSINO MEDIO - 2ª SERIE,Matemática,464.0,900.0,51.55555555555556,5,17,16,7,737.0,1300.0,56.69230769230769,10,26,24,5
32,SRE BARRA DE SAO FRANCISCO,3202108,ECOPORANGA,32003005,EEEFM ECOPORANGA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1186.0,2360.0,50.25423728813559,1,51,57,9,1435.0,2480.0,57.86290322580645,14,70,30,10
32,SRE BARRA DE SAO FRANCISCO,3202108,ECOPORANGA,32003005,EEEFM ECOPORANGA,26,ENSINO MEDIO - 2ª SERIE,Matemática,754.0,2260.0,33.36283185840708,1,10,61,41,1383.0,2620.0,52.786259541984734,34,21,53,23
32,SRE BARRA DE SAO FRANCISCO,3202108,ECOPORANGA,32003790,EEEFM DE JOASSUBA SR ANTONIO PATRICIO DE FONTOURA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,153.0,340.0,45.0,1,7,4,5,244.0,540.0,45.18518518518518,0,10,13,4
32,SRE BARRA DE SAO FRANCISCO,3202108,ECOPORANGA,32003790,EEEFM DE JOASSUBA SR ANTONIO PATRICIO DE FONTOURA,26,ENSINO MEDIO - 2ª SERIE,Matemática,128.0,320.0,40.0,0,5,7,4,215.0,560.0,38.392857142857146,0,5,17,6
32,SRE BARRA DE SAO FRANCISCO,3203304,MANTENOPOLIS,32004273,EEEFM CHRISTIANO DIAS LOPES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1154.0,1920.0,60.10416666666666,15,54,22,5,481.0,880.0,54.65909090909091,3,24,13,4
32,SRE BARRA DE SAO FRANCISCO,3203304,MANTENOPOLIS,32004273,EEEFM CHRISTIANO DIAS LOPES,26,ENSINO MEDIO - 2ª SERIE,Matemática,955.0,1820.0,52.472527472527474,12,38,23,18,410.0,920.0,44.56521739130435,3,7,29,7
32,SRE BARRA DE SAO FRANCISCO,3203304,MANTENOPOLIS,32004303,EEEFM JOB PIMENTEL,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,197.0,400.0,49.25,0,11,7,2,627.0,1120.0,55.98214285714285,3,30,19,4
32,SRE BARRA DE SAO FRANCISCO,3203304,MANTENOPOLIS,32004303,EEEFM JOB PIMENTEL,26,ENSINO MEDIO - 2ª SERIE,Matemática,113.0,400.0,28.25,0,1,8,11,652.0,1260.0,51.74603174603175,13,16,22,12
32,SRE BARRA DE SAO FRANCISCO,3203304,MANTENOPOLIS,32004532,EEEFM PALMERINDO VIEIRA CAMPOS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,347.0,620.0,55.96774193548387,2,14,13,2,175.0,320.0,54.6875,1,9,5,1
32,SRE BARRA DE SAO FRANCISCO,3203304,MANTENOPOLIS,32004532,EEEFM PALMERINDO VIEIRA CAMPOS,26,ENSINO MEDIO - 2ª SERIE,Matemática,213.0,620.0,34.354838709677416,1,3,14,13,128.0,320.0,40.0,0,4,7,5
33,SRE NOVA VENECIA,3201001,BOA ESPERANCA,32005601,CEIER DE BOA ESPERANCA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,315.0,540.0,58.333333333333336,4,17,3,3,241.0,500.0,48.2,3,9,7,6
33,SRE NOVA VENECIA,3201001,BOA ESPERANCA,32005601,CEIER DE BOA ESPERANCA,26,ENSINO MEDIO - 2ª SERIE,Matemática,129.0,480.0,26.875,0,2,10,12,160.0,480.0,33.333333333333336,0,2,15,7
33,SRE NOVA VENECIA,3201001,BOA ESPERANCA,32005652,EEEFM ANTONIO DOS SANTOS NEVES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,975.0,1560.0,62.5,21,33,21,3,1098.0,1880.0,58.40425531914894,12,53,24,5
33,SRE NOVA VENECIA,3201001,BOA ESPERANCA,32005652,EEEFM ANTONIO DOS SANTOS NEVES,26,ENSINO MEDIO - 2ª SERIE,Matemática,687.0,1540.0,44.61038961038961,6,29,14,28,891.0,1960.0,45.45918367346939,9,17,54,18
33,SRE NOVA VENECIA,3201001,BOA ESPERANCA,32005954,EEEFM SOBRADINHO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,267.0,540.0,49.44444444444444,1,11,12,3,284.0,420.0,67.61904761904762,6,11,4,0
33,SRE NOVA VENECIA,3201001,BOA ESPERANCA,32005954,EEEFM SOBRADINHO,26,ENSINO MEDIO - 2ª SERIE,Matemática,275.0,540.0,50.92592592592592,2,14,6,5,227.0,420.0,54.04761904761905,0,14,6,1
33,SRE NOVA VENECIA,3203502,MONTANHA,32014597,EEEFM DOM JOSE DALVIT,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1061.0,2080.0,51.00961538461539,7,43,37,17,673.0,1320.0,50.98484848484848,4,28,30,4
33,SRE NOVA VENECIA,3203502,MONTANHA,32014597,EEEFM DOM JOSE DALVIT,26,ENSINO MEDIO - 2ª SERIE,Matemática,526.0,2080.0,25.28846153846154,0,1,38,65,502.0,1640.0,30.60975609756097,0,7,39,36
33,SRE NOVA VENECIA,3203502,MONTANHA,32014627,CEEFMTI PROFESSOR ELPIDIO CAMPOS DE OLIVEIRA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,268.0,480.0,55.833333333333336,4,11,5,4,303.0,460.0,65.8695652173913,3,17,3,0
33,SRE NOVA VENECIA,3203502,MONTANHA,32014627,CEEFMTI PROFESSOR ELPIDIO CAMPOS DE OLIVEIRA,26,ENSINO MEDIO - 2ª SERIE,Matemática,144.0,440.0,32.72727272727273,0,2,11,9,212.0,460.0,46.08695652173913,3,4,12,4
33,SRE NOVA VENECIA,3203502,MONTANHA,32014775,EEEFM PADRE MANOEL DA NOBREGA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,278.0,500.0,55.6,3,13,4,5,79.0,140.0,56.42857142857143,1,3,2,1
33,SRE NOVA VENECIA,3203502,MONTANHA,32014775,EEEFM PADRE MANOEL DA NOBREGA,26,ENSINO MEDIO - 2ª SERIE,Matemática,151.0,500.0,30.2,1,2,9,13,50.0,160.0,31.25,0,1,2,5
33,SRE NOVA VENECIA,3203601,MUCURICI,32015089,EEEFM DE MUCURICI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,543.0,1020.0,53.23529411764706,4,20,26,1,540.0,940.0,57.4468085106383,8,23,12,4
33,SRE NOVA VENECIA,3203601,MUCURICI,32015089,EEEFM DE MUCURICI,26,ENSINO MEDIO - 2ª SERIE,Matemática,209.0,1000.0,20.9,0,0,12,38,380.0,980.0,38.775510204081634,1,4,34,10
33,SRE NOVA VENECIA,3203908,NOVA VENECIA,32006349,EEEM DOM DANIEL COMBONI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,4176.0,6540.0,63.85321100917431,72,177,69,9,4084.0,6360.0,64.21383647798743,49,216,46,7
33,SRE NOVA VENECIA,3203908,NOVA VENECIA,32006349,EEEM DOM DANIEL COMBONI,26,ENSINO MEDIO - 2ª SERIE,Matemática,2971.0,6500.0,45.70769230769231,33,88,122,82,3234.0,6460.0,50.06191950464396,32,109,139,43
33,SRE NOVA VENECIA,3203908,NOVA VENECIA,32007175,EEEFM ALARICO JOSE DE LIMA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,463.0,640.0,72.34375,14,14,3,1,523.0,900.0,58.11111111111112,5,28,11,1
33,SRE NOVA VENECIA,3203908,NOVA VENECIA,32007175,EEEFM ALARICO JOSE DE LIMA,26,ENSINO MEDIO - 2ª SERIE,Matemática,305.0,640.0,47.65625,2,10,16,4,400.0,920.0,43.47826086956522,0,15,25,6
33,SRE NOVA VENECIA,3203908,NOVA VENECIA,32007515,EEEFM JOSE ZAMPROGNO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,305.0,480.0,63.54166666666666,5,14,4,1,298.0,520.0,57.30769230769231,4,14,5,3
33,SRE NOVA VENECIA,3203908,NOVA VENECIA,32007515,EEEFM JOSE ZAMPROGNO,26,ENSINO MEDIO - 2ª SERIE,Matemática,237.0,480.0,49.375,0,15,5,4,234.0,520.0,45.0,0,7,17,2
33,SRE NOVA VENECIA,3203908,NOVA VENECIA,32079435,EEEM MARIA DALVA GAMA BERNABE,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,191.0,360.0,53.05555555555556,0,10,6,2,455.0,780.0,58.333333333333336,2,28,8,1
